customer_id,signup_date,last_order_date,age,gender,country,membership_tier,total_orders,total_spend,churned
750720679,09/17/2022,12.08.2026,71,Female,INDIA,unassigned,76,4052.73,N
111742183,12.12.2025,2025-12-12,66,male,Canada,Bronze,1,76.4,TRUE
306178011,2025-01-15,11.08.2026,40,M,USA,Bronze,10,330.1,No
125320663,2021-08-21,2026-09-01,48,Female,United Kingdom,Silver,19,1106.79,NO
396969205,02.04.2023,2026-08-08,56,F,MX,Silver,21,2171.44,no
400187467,05-Jul-2026,,67,Male,United States,bronze,0,0.0,Yes
869793212,09/21/2023,2026-07-11,49,F,USA,Silver,19,600.22,no
535699407,2021-11-09,23.08.2026,66,Female,United States of America,Gold,38,3057.2,No
344261299,2024/07/22,06/27/2025,37,Female,Brazil,Bronze,2,232.49,yes
771587601,04/20/2023,2026-03-01,34,FEMALE,US,Bronze,2,119.54,Yes
719398769,2021-08-24,"July 27, 2025",39,Female,USA,silver,5,549.38,yes
808790216,2026/02/21,2026-02-21,42,Male,Canada,Bronze,1,59.45,Yes
200924129,2025/12/18,,61,Female,Can.,Bronze,0,0.0,Yes
464456923,2022-10-09,2024-10-07,23,female,India,Bronze,2,41.73,yes
224880221,2024-10-30,18-Aug-2026,23,Male,canada,Bronze,5,221.9,N
499700409,2021-12-31,2026-06-08,35,Male,United States,Gold,25,3166.37,no
352775656,2024-10-04,,39,Female,Brazil,Bronze,0,0.0,yes
803472848,2024-11-19,2025-11-27,31,Male,United States,Bronze,5,411.2,Yes
600952593,2023-02-15,2026-08-11,29,unspecified,US,Silver,30,1414.5,No
864415554,2020-06-27,04/03/2026,74,Male,usa,Gold,75,2299.21,No
159289564,2022-07-04,2026-07-09,36,FEMALE,United States,Bronze,13,447.89,No
675169441,23-May-2022,08/08/2026,48,male,Canada,brz,2,$159.05,NO
802359763,2020-07-08,10-Jul-2026,23, Female,Mexico,Gold,28,1942.91,no
584754481,2023-09-13,08/14/2026,90,Female,uk,slv,23,910.81,No
625848503,2024-04-27,26-Aug-2026,57,femail,United States,silver,36,760.66,N
325204477,07/26/2026,2026-07-26,27,Female,United Kingdom,Bronze,1,19.1,Y
901434080,29-Apr-2024,2026-07-28,61,Male,England,Bronze,4,126.36,N
338803052,2025-11-30,11/30/2025,27,Female,United States,BRONZE,1,41.3,Yes
620366060,"July 11, 2023",06/15/2026,43,M,Canada,Silver,16,$803.70,No
349000900,10-May-2024,2026-03-01,38,Female,United Kingdom,Bronze,9,652.21,Yes
980795480,"March 18, 2024",2026-08-28,68,Female,United States,Bronze,6,278.83,no
851249163,2021-08-30,08/13/2026,19,female,USA,Silver,-12,779.04,FALSE
527327411,2023-07-12,28-May-2026,52,f,United States,Silver,26,1593.91,no
653031726,2024-04-22,03/01/2026,46,Male,United States,bronze,5,226.57,yes
502196672,2025-08-23,2026-08-27,27,N/A,germany,Silver,11,840.47,no
830815455,2022-03-26,04.02.2026,39,unspecified,UK,Bronze,7,304.02,yes
617965103,2024-11-23,2026-07-30,-,FEMALE,united states,Gold,,2710.09,No
727173469,2023-07-22,08/23/2026,N/A,femail,canada,SILVER,25,1120.37,No
787944465,2025-03-06,2026-07-13,32,Male,India,Silver,14,802.23,No
995866147,26.11.2021,2026/08/10,54,Male,United States,Silver,14,788.36,No
320150226,2022-01-25,03-Jul-2026,?,f,United States,Gold,92,2634.35,No
601121960,2025-10-17,01.03.2026,43,Female,United States,Bronze,2,116.33,YES
210204812,12/31/2022,08/29/2026,49,Female,USA,bronze,7,124.36,NO
128410768,20-Nov-2025,2026-07-18,47,Male,Brazil,brz,9,341.13 USD,N
689941809,2022-08-19,2026-07-05,20,Male,United States,Silver,26,1369.38,0
883236766,"June 19, 2025","May 31, 2026",72,unspecified,,silver,12,794.42,No
393431946,2026-04-12,2026-04-12,63,M,United States,bronze,1,38.49,Yes
158531992,2026-01-13,01/13/2026,57,Male,United States,SILVER,7,598.46,Yes
247771551,11/25/2021,2026-05-25,22,Male,United States,  brz ,15,296.69,no
338227746,2020-01-01,2025-08-07,43,Unspecified,United States,Bronze,5,456.57,Yes
494854562,2025-10-22,08/05/2026,62,male,INDIA,Bronze,2,89.6,no
581379108,2020-05-30,08/26/2026,29,Male,United States,Platinum,63,5187.29,FALSE
656808641,"August 11, 2022",2026/09/02,38,Female,United States,Silver,14,$954.51,No
557114382,2025-05-05,"July 30, 2026",39,Male,United States of America,Silver,18,1055.82,no
426762287,2025-02-13,09-Aug-2026,41,Female,UK,slv,4,693.46,No
543769520,2025-05-19,2026-08-16,71,female,United States,bronze,7,279.06,NO
446009107,07/20/2023,2025/10/22,47,Female,United States,Bronze,8,366.42,Yes
369650119,2025-01-27,2026-06-13,50,F,Canada,Bronze,4,225.93,No
859930130,2024-03-04,2026-06-04,35,Male,United States,Silver,none,1092.04,No
334504453,2023-12-15,2026-07-22,42,Female,USA,Platinum,30,3771.15,No
285402278,2024-01-11,2026-08-13,41,femail,United States of America,Silver,22,,No
619380059,2025-12-24,,60,Male,United States,Bronze,0,0.0,Yes
745646860,2023-07-26,14.02.2025,54,m,India,Bronze,5,$201.71,Yes
647807850,2024-05-28,2026-09-06,27,N/A,United States,silver,13,567.71 USD,No
440804249,"June 07, 2022",2025-02-11,36,Male,United States,bronze,1,$33.75,unknown
314763499,2024-02-02,"August 16, 2026",31,female,US,Silver,32,1280.44,No
784770819,,"August 29, 2026",47,Male,Mexico,silver,34,1409.84,0
927645665,2022-08-07,2026/02/15,56,Female,United States,Bronze,2,140.8,yes
477923680,2025/02/28,08/22/2026,24,f,United States,Bronze,12,NULL,0
556606734,01/05/2024,06/21/2026,40,male,United States,bronze,8,562.01,No
440976842,25-Apr-2022,02.07.2026,24,Female,IN,GOLD,62,2996.72,No
792410529,02/16/2024,"April 08, 2026",88,prefer not to say,Brazil,Gold,19,3044.14,No
306283177,2021-04-11,07/27/2026,36,F,England,Silver,10,733.53,No
801306781,2024-04-16,2026-07-03,54,Female,uk,Bronze,6,351.2,no
551506550,2020-05-03,08/18/2026,64,Male,Canada,Platinum,70,5430.34,N
516598429,29-Jan-2025,,43,M,United States,Bronze,0,0.0,Yes
735101619,2020/07/27,19-Aug-2026,24,FEMALE,United States,  Platinum ,-999,4895.7,
150427981,2022-05-23,2026-07-30,20,Other,United States,Silver,17,1394.76,No
756539079,2025-06-24,08/06/2026,58,Male,USA,BRONZE,3,176.06,No
533516799,05/25/2022,07/26/2026,24,Male,USA,Silver,17,1116.2,FALSE
237189084,07/16/2026,2026-07-16,44,Female,Australia,Bronze,2,47.68,Yes
439653899,26-Sep-2021,30.08.2026,57,Unspecified,Mexico,Gold,30,2974.15,no
249525306,05-Aug-2024,,39,Male,USA,Silver,24,657.15,0
496599453,2023-07-14,2026/08/20,70,Other,BR,Bronze,11,567.83,No
925941889,2021-04-09,2026-07-25,66,Male,usa,Gold,20,2084.19,No
633705958,"April 03, 2026",,39,male,Mexico,Bronze,0,0.0,Yes
285044117,2025/07/21,07/21/2025,56,Male,,Bronze,3,,YES
261882267,26.12.2023,08.08.2026,38,Female,United States,silver,25,947.4,0
914910641,2022-09-27,2026-08-03,,f,US,Bronze,5,234.67,no
638363351,24.08.2025,08/26/2026,60,M,MX,Bronze,4,83.08,0
376054449,01/02/2024,08/09/2026,22,female,United States,gold,61,3024.71,No
455362676,2022-07-09,2026-08-11,55,F,England,silver,27,$906.61,No
157468917,2022-10-10,30-Aug-2026,40,Female,US,BRONZE,6,111.08,No
913700514,12/18/2023,05/17/2025,40,Female,DE,Bronze,7,445.45,Yes
330052871,2024-01-02,2026-08-02,48,Male,Mexico,Gold,44,1774.09,FALSE
391071818,08/11/2022,12.08.2026,49,Female,United States,slv,36,1667.14,No
241177969,"September 27, 2023",2026-07-27,25,Female,Germany,Silver,13,893.99,N
636289363,2023-02-27,"August 27, 2026",59,female,USA,Silver,13,978.14,No
470584847,2025-07-16,,68,Female,USA,bronze,5,123.48,Y
884335774,2024-11-16,26.07.2026,42,female,usa,Bronze,7,353.55,No
196410539,2024-08-23,2025-12-18,36,F,United Kingdom,silver,9,442.65,Yes
590412907,14-Jul-2024,2026-08-26,40,Male,Brazil,Silver,14,$745.04,No
869475665,02/09/2024,24.07.2026,80,MALE,US,bronze,5,184.4,No
388849051,2020-11-16,2026-04-13,62, Female,India,Silver,14,1450.71,0
997219791,"April 08, 2024","March 28, 2026",73,Male,Mexico,gold,26,1541.82,N
483843172,2022-08-22,2026-04-08,56,MALE,Germany,SILVER,29,996.55,No
856826561,04/09/2022,22.08.2026,29,Female,india,BRONZE,-7,249.44,No
166528996,2026-01-12,2026-01-12,74,female,US,Bronze,6,183.68,Yes
249527345,"June 10, 2022",08/23/2026,48,Male,United States,SILVER,32,"$1,097.91",No
122210453,03-Jun-2022,2026-08-30,72,N/A,United States,Silver,16,1025.03,N
250774864,04/07/2023,2026-04-13,41,Female,United States of America,Silver,19,606.66,No
763721675,05/26/2025,09-Aug-2026,32,Male,UK,Bronze,3,97.71,0
598749418,2025-04-10,2026-04-15,42,Male,United States,Bronze,6,311.84,No
764818469,"July 23, 2024",2026-07-08,40,Female,Australia,Bronze,16,485.51,No
230810126,2023-01-01,2026-07-05,32,Male ,Mexico,silver,14,556.59,No
138994943,2025-04-09,2026-05-16,42,Female,United States,Bronze,2,181.05,N
963831415,2024-07-03,2026-07-09,56,Male,MX,GOLD,13,1536.28,No
357445598,"September 07, 2022",2026-08-21,25,F,United States,Gold,20,2454.05,No
837297596,2020-11-02,2026-08-30,35,Female,Canada,SILVER,7,907.24,0
641409158,2023-07-05,2026-07-30,42,Female,United States,Gold,57,4216.07,no
749505450,"May 10, 2021",08/18/2026,33,female,United States,Silver,9,475.18,No
985602318,12/06/2024,,31,M,Germany,Bronze,7,336.70 USD,no
303630142,04/13/2022,,36,Female,United States of America,Bronze,17,522.69,No
551687301,2026-05-16,2026-05-16,52,Female,United States,Bronze,3,213.73,yes
360819473,12/05/2022,2025-08-23,52,Female,usa,Bronze,5,425.62,Yes
848533962,2023-03-07,08/13/2026,23,M,Brazil,Bronze,6,289.7,No
515866883,2023-11-09,07/07/2026,35,male,United States,,12,395.62,No
642353895,"June 29, 2023",2026-07-24,59,Male,Australia,Silver,39,1802.42,No
953681353,2022-08-29,2026-07-04,48,Female,U.S.A.,Silver,35,883.31,N
476285873,19-Sep-2025,26-May-2026,37,F,Deutschland,Bronze,6,419.91,No
998022093,2023-01-27,2026-07-27,51,male,United Kingdom,Silver,18,811.41,No
728205544,01/20/2023,01-Aug-2025,49,Female,United States of America,Silver,9,1328.34,TRUE
254447661,03/27/2026,,54,Male,USA,bronze,0,0.0,Yes
173229595,04/10/2023,2026-08-28,62,Female,brazil,BRONZE,3,281.25,no
918529438,2020-04-07,2026-07-26,,f,germany,GOLD,33,2179.39,No
181986968,12/10/2023,08/12/2026,27,Female,india,Gold,26,"$1,934.01",No
786226781,17-Jan-2022,07/19/2026,69,Male ,Canada,Bronze,11,397.83,No
636013218,05/01/2025,2026-03-11,58,Male,India,bronze,6,292.46,no
423084642,2024-05-11,"July 16, 2026",59,MALE,US,Silver,7,659.42,0
138023569,2022-07-02,09.08.2026,50,f,usa,Silver,28,1257.23,No
598069798,2020-10-19,2026-08-09,33,F,CA,  Gold ,74,2570.32,N
961835916,06/17/2026,2026-06-17,63, Female,Mexico,Bronze,1,185.84,Yes
195084169,20-Oct-2024,02/05/2026,24,Female,USA,,1,51.26,Y
527381587,2025-01-15,2025-12-27,38,M,Germany,Bronze,11,400.11,Yes
426825229,2024-10-08,2026-03-01,46,femail,United States,  Bronze ,5,581.21,TRUE
177339191,2024-05-13,2026-05-19,41,Male,united states,Silver,34,1654.38,No
594259308,11/28/2025,2026-08-05,45,Male,India,silver,12,677.25,no
708205880,08/07/2024,"September 02, 2026",35,unspecified,USA,slv,11,-,No
377109458,08/06/2025,,34,Male,US,Bronze,3,62.82,Yes
244455928,2022-11-04,26-Aug-2026,24,male,INDIA,Silver,16,783.99,FALSE
424727584,2023-01-11,2026-08-06,38,Female,Canada,Gold,-25,1617.64,No
235607908,"January 31, 2023",2026-08-05,46,Male,United Kingdom,Silver,58,942.2,No
342063610,2022-08-15,2026/07/27,26,Male,USA,Bronze,6,209.92,No
179002844,2025-09-23,2026-03-01,?,Female,UK,Bronze,6,190.11,Yes
945136301,24-Jan-2026,2026/08/09,38,female,Canada,Bronze,18,642.79,No
838710042,2025/12/27,2026-07-19,41,Female,United States,bronze,5,251.66,NO
782019490,04.04.2025,2026-07-15,57,male,Brazil,gold,16,1849.06,unknown
933566161,2021-11-15,2026-08-10,48,Female,Australia,Silver,18,2061.46,No
634636874,06/06/2022,2026-03-11,64,FEMALE,United States,GOLD,38,1797.6,No
777945594,05/05/2021,2026-07-24,59,Male,United States,silver,17,1180.57,No
272153643,2022-11-03,13-Jul-2026,23,F,U.K.,Silver,14,1032.01,0
213274167,2021/05/20,08/31/2026,46,Other,U.S.A.,Gold,36,2916.45,No
773468891,2024-03-18,03.08.2026,46,Female,Brazil,Platinum,58,3620.99,No
693326013,2023-11-23,07/07/2025,53,Female,Australia,Bronze,,235.54,Y
490213460,03/16/2023,2026-08-18,23,F,unknown,Silver,16,1161.86,N
514615358,11.12.2023,,30,Male,mexico,Gold,21,1990.47,No
895789690,07/26/2022,05.06.2026,23,f,DE,SILVER,,1566.57,No
348101349,2025-01-14,"March 01, 2026",51,MALE,Canada,Bronze,6,365.53,
309635918,06.06.2021,,53,Male,unknown,bronze,0,0.0,Yes
810874977,14-Mar-2024,2026-08-30,61,Female,United Kingdom,Silver,7,,No
542068315,04/10/2021,2026-07-12,23,Female,usa,SILVER,22,1328.0,No
263190991,01/14/2026,2026-03-01,59,m,united states,Bronze,none,$146.02,yes
490224783,07/25/2025,15.02.2026,54,male,United States,Bronze,3,115.01,Y
346775899,02-Dec-2021,02-Mar-2025,40,M,India,Bronze,2,53.05,Yes
427934463,2023-08-20,2026-06-07,51,F,,SILVER,32,663.38,No
469446805,2024-10-21,2026-07-30,64,Other,UK,Bronze,2,405.19,N
105230062,18-Oct-2021,10-Aug-2026,23,F,,Gold,62,2240.69,no
572653742,05-Aug-2023,"August 23, 2026",51,MALE,india,Silver,39,1635.3,no
761480349,2025-10-03,2026-07-26,79,F,United Kingdom,BRONZE,2,112.33,FALSE
349599889,2025-02-12,12-Feb-2025,23,Female,United States,Bronze,1,96.91,yes
743824593,2021-03-21,07/16/2026,40,M,United States,Silver,11,804.59,No
986724585,09/09/2023,03/01/2026,43,Female,Germany,brz,3,158.29,TRUE
531675172,2023-03-22,2026-07-29,29,Female,India,Silver,5,626.94,No
433431664,2024-09-09,"March 01, 2026",63,MALE,India,Bronze,3,48.45 USD,YES
304634216,2024-02-19,16.05.2026,53,,Canada,Gold,19,3467.65,No
615176281,06/14/2024,2026-08-24,75,Male,United States,Silver,39,962.36,No
663597730,13-Jun-2026,2026/06/13,39,male,United Kingdom,Bronze,1,191.95,1
127221531,10-Nov-2024,2026-08-19,71,Unspecified,US,Silver,14,1515.11,No
774628894,2021-11-26,2026-03-28,44,Female,united states,Silver,11,$839.06,N
220872965,2026-06-29,29-Jun-2026,61,N/A,United States,Bronze,4,334.04,Yes
440177024,11/28/2025,,41,Unspecified,usa,BRONZE,0,$0.00,Y
644063775,2023-01-20,,43,Male ,United Kingdom,Gold,21,2982.5,No
864377567,"July 14, 2024",2026-03-01,52,Female,CA,Bronze,4,402.83,Yes
241128372,2023/07/03,09-Jul-2026,50,Other,United States,Bronze,8,342.43,N
243831920,12/15/2023,2026/07/31,34,Female,Mexico,Bronze,1,$69.04,No
199721727,14.05.2025,2025-07-15,34,unspecified,Mexico,bronze,10,403.69,Yes
137514163,2021-09-13,2026-08-15,36,Male,Canada,brz,12,479.05,NO
128084608,05.06.2026,2026-06-05,64,Male,United States,bronze,2,$97.33,Yes
618793921,10/03/2025,03.10.2025,31,FEMALE,United States,Bronze,3,198.1,Yes
348383783,28.01.2024,2026/08/01,46,male,United States,Bronze,6,339.46,no
222013256,2022-08-08,2026-09-01,37,FEMALE,United States,Bronze,11,331.56,N
405938462,13-Sep-2023,"August 16, 2026",54,female,United States,Silver,28,1276.83,No
765316069,26-Feb-2020,2026-08-12,50,male,UK,Silver,15,1373.99,0
319244719,2022-08-16,2026-07-15,62, Female,US,Silver,22,827.78,No
197412211,"February 15, 2025",2026-09-04,46,Male,BR,Bronze,10,$526.73,No
984210555,2023-06-22,2026-07-31,,Male,Brazil,Gold,15,"$1,645.79",N
452279409,2024-11-24,23-Jul-2026,32,Male,United States,silver,10,1281.51,No
568065874,2024-06-09,"June 04, 2026",53,female,United Kingdom,Silver,14,1730.83,No
574249472,04.08.2019,2026-08-21,37,Male,United States,gold,29,1753.37,No
552324362,2023-05-09,"August 22, 2026",22,female,United States,Silver,10,757.24,N
279672740,2020-09-09,2025-02-13,30,MALE,Canada,Bronze,7,471.82,Yes
688123502,2021-10-05,2026/08/05,41,f,England,silver,5,471.35,N
183744666,"December 14, 2022",2026-07-14,36,Male,United Kingdom,Silver,60,1529.82,No
690539132,09/05/2025,,49,female,United States,SILVER,,622.61,No
552766689,08/22/2021,03/01/2026,54,Male,US,Bronze,4,238.25,Yes
115167906,13-Nov-2019,2026-08-19,38,Male,Canada,Gold,59,NULL,No
145324233,2024-07-31,,,Female,Germany,Silver,17,1375.01,No
684078438,09-Aug-2021,2026-08-11,39,Female,United States,GOLD,31,2815.26,No
418622065,03-Mar-2026,03/03/2026,50,F,United States,Bronze,1,74.84,yes
447787677,05.07.2024,19-Jul-2026,38,Male,USA,Silver,15,1981.22,No
113530150,2024-11-13,2026-08-01,20,F,United States,brz,6,610.4,NO
916446562,2024-12-07,04-May-2026,83,Other,USA,Silver,15,686.51,N
970952638,2024-06-08,2026-08-07,28,Female,Australia,Bronze,7,559.47,No
666071739,2024-09-12,04/19/2025,50,Female,United States,Bronze,2,114.31,Y
408819757,2021-07-02,07.11.2024,34,Female,BR,Bronze,3,267.83,Y
653257532,2024-06-18,2026-08-29,44,Female,U.S.A.,Silver,26,644.34,no
953180156,2025-07-21,2026-05-30,64,Male,Canada,BRONZE,7,247.69 USD,No
264667331,2026-05-12,2026-05-12,40,Male,,bronze,1,55.29 USD,Yes
800971113,2022-01-10,28-Aug-2026,52,F,United Kingdom,Bronze,16,549.64,no
592658809,09.02.2021,22-Aug-2026,45,Female,Mexico,slv,32,1378.21,No
899077021,07-Apr-2024,2026-03-01,59, Female,Can.,Bronze,7,128.74,Yes
311633971,2022-07-05,2026-09-06,34,Female,US,Silver,-15,2101.68,no
127516937,12/04/2025,01/07/2026,46,femail,United States,Bronze,1,47.84,Yes
310053624,04/08/2024,2025-04-20,45,Female,Germany,Bronze,15,340.83,Yes
864384200,2023-02-07,08/24/2026,39,F,United States,GLD,24,1846.24,N
360226965,"October 12, 2023",2026-07-18,33,male,Great Britain,Bronze,1,40.06,NO
382365476,2022/04/17,2026-06-30,55,Male,United States of America,Gold,30,2495.33,No
974565099,2023-06-20,2026-08-19,71,Female,Germany,Silver,23,738.38,FALSE
460193171,2022-11-24,2026-07-04,50,Unspecified,U.S.A.,bronze,1,42.9,No
239504642,2023-06-19,2026-08-08,35,FEMALE,Mexico,Gold,26,2894.8,No
911518746,2026/01/07,2026-08-18,41, Female,United States,Silver,13,N/A,No
101039466,2026-06-02,2026-06-02,31,male,MX,Bronze,1,56.52,Yes
579853095,2023-05-14,05/24/2026,43,Male,USA,none,24,1035.83,no
824716954,05/18/2026,,74,F,Mexico,Bronze,0,0.0,Yes
185685820,2023/04/03,2026-08-16,38,Male ,US,Gold,36,2955.54,0
201571071,2025-01-23,09/04/2026,58,M,DE,Bronze,11,348.69,0
236182587,2024-04-14,,60,Male,Germany,Bronze,1,75.9,No
609722347,2021-11-14,2026-06-25,34,Female,India,BRONZE,3,-138.52,No
183333786,2025-02-24,2026-07-12,58,female,United States,Silver,18,772.9,No
397302496,2024/12/07,2026-08-30,54,Unspecified,US,Gold,25,2935.07,no
712493801,2022-08-24,2026-07-20,37,Female,United Kingdom,Bronze,3,85.85,no
362102663,2019-09-24,2026-07-30,40,Male,usa,Gold,53,"$1,825.91",N
951018270,2023/07/16,"September 07, 2025",56,,USA,Bronze,-999,358.33,Yes
314390475,"May 23, 2023",2024-02-08,55,Male,India,,13,755.12,Yes
847746925,24.11.2021,2026/07/30,30,Female,US,Gold,62,3281.26,No
871221659,2025/04/20,07/15/2026,43,male,USA,silver,5,1312.96,0
617907612,07.09.2022,2026-03-01,,male,India,bronze,8,184.71,Yes
519356859,2023-08-27,2025-02-24,39,Other,Great Britain,Bronze,2,228.75,yes
730219466,2022-09-18,2026-08-11,58,Male,United States,Gold,-30,2659.76,No
424152907,"August 13, 2023",,30,M,U.S.A.,Gold,35,2584.6,No
842878189,05/10/2025,2025-05-10,41,Female,United States,Bronze,3,150.48 USD,Yes
518430363,2022-11-17,06/19/2026,43,m,United States,silver,16,1486.74,0
771763409,2023-03-17,25.04.2026,30,male,United States of America,Silver,8,500.55,no
904468322,2022/06/11,2026-08-20,33,female,US,Silver,35,1292.12,No
786914786,2021-01-05,2026-07-27,75,Male,U.K.,Bronze,11,706.01,0
799414490,,2026-08-21,45,male,USA,silver,43,-1003.34,No
562193960,04-Apr-2022,2026-07-25,57,F,United States of America,Silver,23,590.23,No
480778791,2021-06-24,"July 21, 2026",57,Male,United States,Silver,29,571.25,No
440850980,2023-03-15,,51,Male,US,Silver,14,"$1,146.27",N
530328896,2021-06-24,2026-08-22,51,MALE,United States,Gold,46,4331.73,No
976053959,2021-11-20,2026-07-20,41,Female,United States,Gold,56,-2931.64,No
264626769,2024-06-07,2026-07-20,27,Female,usa,Gold,27,2328.23,0
310539569,2024-02-17,14.07.2026,24,Female,DE,bronze,4,195.28,No
442095922,10/30/2024,2024-10-30,33,male,Germany,Bronze,2,$55.96,yes
246003837,2024-11-02,2026-09-01,47,Male,U.S.A.,Bronze,25,313.76,No
485843798,2024-09-16,2026-05-31,33,Female,unknown,Bronze,2,80.35,0
442364292,2023-11-20,08/19/2026,54,Male,US,Platinum,41,3483.5,No
953949074,"October 26, 2024",2026-08-08,27,Female,Australia,Silver,33,619.94,0
577796735,2023-01-01,06.12.2024,54,Male,united states,BRONZE,2,109.85,Yes
968124812,2023-08-16,"August 22, 2026",31,Female,United States of America,Gold,31,2401.68,no
662531778,2022-10-11,11/09/2025,28,Male,,Bronze,8,413.33,Yes
531476815,2024-04-15,2025-08-19,53,Male,Canada,Bronze,3,140.2,yes
557265617,18-Jan-2024,2026-08-28,33,Unspecified,australia,Silver,20,1162.07,0
776792046,2021-04-26,2026-07-24,36,M,United States of America,Silver,8,847.35,No
774521120,2020-12-16,2025-07-05,35,Female,US,BRONZE,2,157.33,1
748558776,2025-10-04,2026-07-30,59,Male,Canada,Bronze,1,57.86,N
432998877,08/19/2022,06/20/2026,39,Male,Canada,Gold,37,,0
863062611,06/05/2024,2026/08/07,45,male,United States,  gold ,17,2623.38,N
255299533,2022-11-17,2026-06-14,34,Male,usa,Bronze,4,$105.65,N
529678218,2022-02-27,"June 24, 2026",36,male,USA,SILVER,13,1067.25,No
907760806,"November 02, 2023",2026-03-01,43,M,Canada,SILVER,9,674.28,Yes
101019688,2026-01-25,25-Jan-2026,47,Female,BR,  Bronze ,1,53.26,TRUE
973387132,2025/10/20,09.02.2026,34,male,USA,Bronze,2,133.58,Yes
609418675,10/12/2025,2026-08-01,22,Female,United States of America,Bronze,2,68.39,FALSE
649351347,21.09.2019,2026-03-01,52,FEMALE,brazil,Bronze,2,139.58,Yes
988254486,2023-05-12,2026-07-31,?,Female,usa,silver,9,689.06,No
641720228,01-Jun-2022,2026/08/28,44,Female,united states,Gold,36,4300.56 USD,No
669314239,"March 02, 2022",14.07.2026,47,Female,Australia,Gold,36,2121.93,no
673097864,"December 20, 2021",08/25/2026,34,Female,England,Silver,15,757.5,No
550377766,2023-06-16,2026-03-01,44,F,India,Bronze,4,180.65,Y
990949203,2025-10-02,03/01/2026,45,female,United States of America,brz,5,243.85,Yes
625140912,2023-09-07,2026-06-29,70,Female,Canada,Silver,16,733.3,No
683393760,07/22/2024,2024-12-03,22,Male,INDIA,Bronze,1,37.29,TRUE
469976576,05/29/2025,06/19/2026,39,male,United States,Silver,18,$571.82,N
343167543,2023-04-21,2026-08-30,26,M,United States,Bronze,3,236.32,No
921948835,2020/10/20,02.09.2026,26,Other,United States,Silver,18,1089.02,no
426210730,12/23/2023,2026-06-25,,M,United States,Gold,32,"$3,539.34",NO
106823128,24-Jul-2023,31-Jul-2026,41,Female,United States of America,Gold,18,1458.54,No
901098236,05-Aug-2025,2026-07-19,25,MALE,Australia,Bronze,1,missing,No
586760210,"February 15, 2025",,28,Male,USA,Bronze,0,0.0,Yes
321399180,2026-04-03,04/03/2026,18,Female,Mexico,Bronze,1,$46.90,Yes
544406049,2025-06-10,2026-07-21,N/A,MALE,United States,bronze,6,345.43,
210754061,"November 03, 2023",2026-08-06,69,Female,CANADA,Silver,,555.19,No
651146737,2022-01-25,2026-08-16,31,Male,United States of America,Bronze,7,113.32,No
494360153,05/14/2021,2026/08/31,55,Male,UK,gold,48,2372.73,No
473164427,"January 10, 2023","July 09, 2026",41,Male ,N/A,brz,3,619.37,0
958684186,2022/10/21,09/03/2026,38,Other,CA,,NULL,1572.21,No
253977119,2024-02-15,12-Jun-2026,45,MALE,MX,bronze,21,559.04,No
299926478,2024-07-07,03/01/2026,68,male,usa,Bronze,3,95.01,Yes
864362574,"August 08, 2020",2026-07-16,29,M,brazil,SILVER,27,705.23,N
216058640,28.07.2025,10/29/2025,32,N/A,USA,bronze,6,196.69,yes
975267777,2022-01-06,12.11.2024,51,Female,USA,Bronze,4,252.05 USD,Y
516741457,2025-03-23,2025-03-23,55,Male,Canada,Bronze,13,592.06,Y
709486555,06-Nov-2021,2026-08-24,26,male,Canada,Platinum,36,3620.27,N
563106738,05/14/2020,2026-08-15,36,Male,United Kingdom,Gold,32,3379.42,N
342648418,2024-02-11,2026-07-26,37, Female,United States,slv,23,904.58,NO
170585344,09/19/2025,2026-08-21,36,Male,Mexico,Bronze,9,377.28,no
159976475,2025-04-21,2026/07/09,70,male,United States,slv,8,1131.86,No
519930443,12/22/2025,,50,Male,United States,N/A,4,123.91,Yes
571345076,2026-02-25,,36,Female,United States,BRONZE,-1,0.0,Yes
564544951,04/20/2025,2026-08-28,NULL,,United States,silver,25,1450.24,No
432123495,26.04.2022,2026/08/27,30,other,DE,Silver,6,914.0,N
610073190,2024-04-30,,42,Male,AUS,BRONZE,0,0.0,Y
266407310,2024-03-11,08/15/2026,28,Male,India,gold,49,2655.4,No
298053562,2026-04-18,,31,female,México,bronze,0,0.0,Yes
127171534,2024-02-22,2026-08-17,31,m,united states,Silver,,539.74,No
455489013,2025-10-12,10/12/2025,32,Male,United States,Bronze,4,349.08,
458108473,2021-09-03,08/31/2026,35,Female,United States,Silver,19,"$1,291.39",No
143156526,2026-06-20,,20,Female,US,Bronze,0,0.0,yes
620924262,2025-11-01,2026-07-08,31,female,United States,Silver,5,903.57 USD,unknown
858106580,2025-06-03,2026-09-01,46,female,canada,silver,13,$843.17,0
589226830,08/15/2023,13-Aug-2026,50,F,United States of America,Bronze,9,384.55,No
676425703,2023/11/13,01.03.2026,57,M,AU,Silver,8,538.35,Yes
150013474,2023-10-10,07/09/2026,57,Male,United States,Bronze,16,136.55,No
312451235,07/02/2022,07/31/2026,55,Female,United States,Silver,12,-,0
797113186,2024-10-22,2026-06-05,30,other,United States,Silver,13,945.05,No
366650257,"August 19, 2019",2026/07/27,33,Female,USA,Silver,N/A,989.43,FALSE
133827668,2023-02-12,2025-04-23,53,Male,uk,Bronze,13,443.98,Yes
807570989,2023-02-05,2026-07-25,58,Female,Great Britain,Silver,24,1738.83,No
